filename,restaurant_title,geography_city,state,year,menuType,rest,tags
4000005201.jpg,Sixth Annual Banquet Menu,Massachusetts%20Hotel%20Association,Massachusetts,1898,0,,
4000005213.jpg,One Hundredth Anniversary Celebration Menu,West%20Winsted%2C%20CT,Connecticut,1898,2,,
4000005218.jpg,Anniversary Dinner at Society Of Mayflower Descendents,New%20York%2C%20NY,New%20York,1898,2,waldorf,
4000005233.jpg,Thanksgiving Day Dinner at Southern Hotel,Chattanooga%2C%20TENN.,Tennessee,1898,2,,
4000005236.jpg,Thanksgiving Day Dinner at St. George Hotel,Brooklyn%2C%20NY,New%20York,1898,2,,
4000005242.jpg,Thanksgiving Day Dinner at Duncan Hotel,Nashville%2C%20TN,Tennessee,1898,2,,
4000005252.jpg,Thanksgiving Day Dinner at Great Southern Fireproof Hotel,Columbus%2C%20OHIO,Ohio,1898,2,,
4000005267.jpg,Thanksgiving Day Dinner at Summit House,Creston%2C%20IOWA,Iowa,1898,2,,
4000005271.jpg,Thanksgiving Day Dinner at Logan House,Altoona%2C%20PA,Pennsylvania,1898,2,,
4000005274.jpg,Thanksgiving Day Dinner at Wyoming Valley Hotel,Wilkes-Barre%2C%20PA,Pennsylvania,1898,2,,
4000005280.jpg,Thanksgiving Day Dinner at City Hotel,Worcester%2C%20MASS,Massachusetts,1898,2,,
4000005289.jpg,Dinner honoring Rt. Rev. Henry C. Potter at Union League Club,New%20York%2C%20NY,New%20York,1898,2,,
4000005292.jpg,Albany Zouave Cadets - Old Guard Dinner at Albany Club,Albany%2C%20NY,New%20York,1898,0,,
4000005310.jpg,Special Anniversary Dinner at Gridiron Club,Washington%2C%20DC,Washington%2C%20D.C.,1898,2,,
4000005321.jpg,Annual Dinner Menu at National Bank Of Germantown,Germantown%2C%20PA,Pennsylvania,1898,0,,
4000005330.jpg,Banquet in Honor of Ferdinand W. Peck,Chicago%2C%20IL,Illinois,1898,0,,
4000005343.jpg,Grand Jury September Term Dinner at Hotel Washington,Jersey%20City%2C%20NJ,New%20Jersey,1898,0,,
4000005346.jpg,Dinner at Sherry's,New%20York%2C%20NY,New%20York,1898,0,,
4000005350.jpg,Banquet in Honor of Rear Admiral Winfield Scott Schlet and Commander Washburn Maynard,Nashville%2C%20TN,Tennessee,1898,2,,
4000005354.jpg,Dinner Commemorative of the Commencement of the American Army at Valley Forge,Philadelphia%2C%20PA,Pennsylvania,1898,2,,
4000005361.jpg,Dinner at The Shoreham,Washington%2C%20D.C.,Washington%2C%20D.C.,1898,0,,
4000005372.jpg,Christmas Dinner at D'Angleterre Hotel,Biarritz%2C%20FRANCE,n%2Fa,1898,2,,
4000005376.jpg,Christmas Dinner at Logan House,Altoona%2C%20PA,Pennsylvania,1898,2,,
4000005381.jpg,30th Christmas Dinner at Falmouth Hotel,Portland%2C%20ME,Maine,1898,2,,
4000005388.jpg,Christmas Dinner at Majestic Hotel,New%20York%2C%20NY,New%20York,1898,2,,
4000005396.jpg,Christmas Dinner at Hotel Alcazar,St.%20Augustine%2C%20FL,Florida,1898,2,,
4000005407.jpg,Christmas Dinner at Battery Park Hotel,Ashville%2C%20NC,North%20Carolina,1898,2,,
4000005414.jpg,Christmas Dinner at Hotel Windermere,Chicago%2C%20IL,Illinois,1898,2,,
4000005416.jpg,Christmas Dinner at Hotel Metropole,Fargo%2C%20ND,North%20Dakota,1898,2,,
4000005426.jpg,Dinner Given To Themselves at Union League Club,Committee%20On%20Political%20Reform,n%2Fa,1899,2,,
4000005435.jpg,DINNER TO GOVERNOR HASTINGS at THE BELLEVUE,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005442.jpg,"Dinner in Honor of Rear Admiral William T. Sampson, US Navy",New%20York%2C%20NY,New%20York,1899,0,,
4000005449.jpg,Opening of the Hotel Menu,Frankfurt%2C%20GERMANY,n%2Fa,1899,0,,
4000005454.jpg,1ST ANNUAL DINNER at LOGAN HOUSE,Altoona%2C%20PA,Pennsylvania,1899,2,,
4000005465.jpg,HOLLAND SOCIETY OF NEW YORK 14NTH ANNUAL DINNER,New%20York%2C%20NY,New%20York,1899,2,,
4000005471.jpg,Cafeteria Saturday Lunch Menu,New%20York%2C%20NY,New%20York,1899,0,,
4000005477.jpg,Annual Dinner Menu at Savoy Hotel,London%2C%20England,n%2Fa,1899,0,,
4000005484.jpg,Dinner in Honor of Hon. J.I. Clarke Hare at Hare Law Club,Bellevue%2C%20Washington,Washington,1899,2,,
4000005495.jpg,SEVENTH ANNUAL DINNER at DELMONICO'S,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000005501.jpg,Dinner at Bellevue hosted by Psi Upsilon Of Philadelphia,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005512.jpg,Banquet Menu for Hardware Merchants Association of Philadelphia,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005523.jpg,Banquet Menu for Bankers' Association Event,Dallas%2C%20TEXAS,Texas,1899,2,,
4000005531.jpg,Ninth Annual Banquet at Windsor Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000005554.jpg,Sheriff's Jury Second Panel Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000005584.jpg,CONVENTION OF SUPERINTENDENTS at DELMONICO'S,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000005589.jpg,Third Annual Dinner at Penataquit Corinthian Yacht Club,Manhattan%2C%20NY,New%20York,1899,2,,
4000005591.jpg,First Meeting and Banquet Menu at New York Press Club,New%20York%2C%20NY,New%20York,1899,2,,
4000005596.jpg,THIRD ANNUAL BANQUET at HOTEL MANHATTAN,New%20York%2C%20NY,New%20York,1899,2,,
4000005600.jpg,Second Annual Breakfast at Hotel Manhattan,New%20York%2C%20NY,New%20York,1899,2,,
4000005613.jpg,National Guard Convention Anniversary Menu,Tampa%2C%20FL,Florida,1899,2,,
4000005621.jpg,Lumber Dealers Association of Connecticut Annual Dinner at New Tontine Hotel,New%20Haven%2C%20CT,Connecticut,1899,2,,
4000005627.jpg,Second Triennial Congress Commemorative Menu,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005632.jpg,Nineteenth Annual Dinner at Cornell University Alumni,New%20York%2C%20NY,New%20York,1899,2,waldorf,
4000005638.jpg,31st Annual Dinner at Hotel Bellevue,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005672.jpg,Dinner in Honor of Pres. McKinley & Members of the Cabinet,Boston%2C%20MA,Massachusetts,1899,2,,
4000005681.jpg,THIRD ANNUAL DINNER,Board%20Of%20Trade,n%2Fa,1899,2,,
4000005687.jpg,12th Annual Dinner at ST. DENIS HOTEL,New%20York%2C%20NY,New%20York,1899,2,,
4000005691.jpg,20th Anniversary Dinner,Brooklyn%2C%20NY,New%20York,1899,2,,
4000005697.jpg,Cigar Manufacturers Annual Dinner Menu,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000005728.jpg,Annual Dinner at Chancellor Walworth Lodge No.271 And A.M.,New%20York%2C%20NY,New%20York,1899,0,,
4000005742.jpg,Prohibitionists of Greater New York Banquet at Grand Central Palace,New%20York%2C%20NY,New%20York,1899,2,,
4000005755.jpg,NEW YORK SOUTHERN SOCIETY DINNER at HOTEL SAVOY,New%20York%2C%20NY,New%20York,1899,2,,
4000005770.jpg,Hotel Dennis Dinner Menu,Atlantic%20City%2C%20NJ,New%20Jersey,1899,0,,
4000005775.jpg,Banquet Menu at City Hotel,Taunton%2C%20Massachusetts,Massachusetts,1899,2,,
4000005781.jpg,Patriotic Holiday Dinner at Hotel Ponce De Leon,St.%20Augustine%2C%20FL,Florida,1899,2,,
4000005787.jpg,"Dinner for Rear Admiral Lord Charles Beresford, R.N.C.B.M.P. at Delmonico's",New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000005803.jpg,Lunch Menu at Arkwright Club,New%20York%2C%20NY,New%20York,1899,0,,
4000005806.jpg,Gran Banchetto D'Onore al Presidente Sig. Vito Contessa,New%20York%2C%20NY,New%20York,1899,2,,
4000005810.jpg,Festessen zu Ehren des 70. Geburtstages von Carl Schurz,New%20York%2C%20NY,New%20York,1899,2,,
4000005824.jpg,Supper for Mr. Louis James & Mr. Frederick Warde,Portland%2C%20OR,Oregon,1899,2,,
4000005835.jpg,Banquet honoring Under Sheriff Henry P. Mulvany,New%20York%2C%20NY,New%20York,1899,2,,
4000005851.jpg,Anniversary Special Menu,Palmengarten%2C%20Germany,n%2Fa,1899,2,,
4000005875.jpg,31st Annual Banquet Menu,Cincinnati%2C%20OH,Ohio,1899,2,,
4000005886.jpg,"Dinner honoring Dr. L.W. Read, Surgeon General of the State of Pennsylvania",Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005889.jpg,"Dinner to Hon. Ethan Allen Hitchcock, Secretary of the Interior",St.%20Louis%2C%20MISSOURI,MISSOURI,1899,0,,
4000005900.jpg,3rd Annual Banquet at Arcanum Hall,Elizabeth%2C%20NJ,New%20Jersey,1899,2,,
4000005914.jpg,Dinner to Honourable John B. McPherson at Harrisburg Club,Harrisburg%2C%20PA,Pennsylvania,1899,2,,
4000005927.jpg,Easter Sunday Dinner at A. Luchow's Restaurant,New%20York%2C%20NY,New%20York,1899,2,,
4000005933.jpg,Easter Sunday Dinner at New Tifft House,Buffalo%2C%20NY,New%20York,1899,2,,
4000005938.jpg,Easter Sunday Luncheon at Dennis Hotel,Atlantic%20City%2C%20NJ,New%20Jersey,1899,2,,
4000005947.jpg,Easter Sunday Dinner at Bingham House,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
4000005962.jpg,Easter Sunday Lunch at Princess Hotel,Hamilton%2C%20BERMUDA,n%2Fa,1899,2,,
4000005967.jpg,Banquet in Celebration of 100th Anniversary of Founding,New%20York%2C%20NY,New%20York,1899,2,,
4000005975.jpg,Banquet Menu at Chapters Of First District In Council,Harrisburg%2C%20PA,Pennsylvania,1899,2,,
4000006001.jpg,Banquet on 34th Anniversary of Appomattox Day,Chicago%2C%20IL,Illinois,1899,2,,
4000006014.jpg,Ninth Annual Dinner at Providence Athletic Association,Providence%2C%20Rhode%20Island,Rhode%20Island,1899,2,,
4000006040.jpg,Grand Hotel Dinner Menu,Rome%2C%20Italy,n%2Fa,1899,0,,
4000006043.jpg,Phi Alpha Sigma Fraternity Annual Dinner at Hotel Manhattan,New%20York%2C%20NY,New%20York,1899,2,,
4000006050.jpg,Seventeenth Annual Dinner of the New York Association of Alumni,New%20York%2C%20NY,New%20York,1899,2,,
4000006075.jpg,"Dinner honoring R I John R. Gardner, Grand Marshal",Albany%2C%20NY,New%20York,1899,2,,
4000006079.jpg,32nd Annual Dinner at Delmonico's,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000006083.jpg,Centennial Anniversary Dinner at Jerusalem Chapter No 8 R.A.M.,New%20York%2C%20NY,New%20York,1899,2,,
4000006092.jpg,American Antiquarian Society Dinner at Parker House,Worcester%2C%20MA,Massachusetts,1899,2,,
4000006097.jpg,Annual Grant Night Dinner at Middlesex Club,Boston%2C%20MA,Massachusetts,1899,2,,
4000006101.jpg,Ninth Annual Dinner at Waldorf Astoria,New%20York%2C%20NY,New%20York,1899,0,waldorf,
4000006105.jpg,Banquet in Celebration of Washington's First Inauguration,New%20Haven%2C%20CT,Connecticut,1899,2,,
4000006107.jpg,Dewey Day Dinner at Hotel Vendome,New%20York%2C%20NY,New%20York,1899,2,,
4000006115.jpg,Annual Dinner Menu at Philolexian Society Of Columbia University,New%20York%2C%20NY,New%20York,1899,2,,
4000006121.jpg,17th Annual Dinner at Delmonico's NY,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000006125.jpg,Arbor Day Dinner at Metropole Hotel,Fargo%2C%20NORTH%20DAKOTA,North%20Dakota,1899,2,,
4000006128.jpg,10th Anniversary Dinner at The Colonial Club,New%20York%2C%20NY,New%20York,1899,0,,
4000006137.jpg,116th Anniversary Annual Dinner Menu,New%20York%2C%20NY,New%20York,1899,2,,
4000006149.jpg,Informal Dinner at St. Denis Hotel,New%20York%2C%20NY,New%20York,1899,0,,
4000006156.jpg,Kentucky Chapter Richmond College Alumni Banquet Dinner,Louisville%2C%20KENTUCKY,Kentucky,1899,2,,
4000006158.jpg,Louisiana Bar Association Annual Dinner Menu,New%20Orleans%2C%20LA,Louisiana,1899,2,,
4000006162.jpg,10th Anniversary Dinner at Midwood Club Of Flatbush,New%20York%2C%20NY,New%20York,1899,2,,
4000006169.jpg,Dinner in Honor of the Hotel Men's Benefit Association,Washington%2C%20DC,Washington%2C%20D.C.,1899,2,,
4000006173.jpg,DINNER at Eroffnungs Heier  Der Bergfahrt In Tirol,Hamburg%2C%20GERMANY,n%2Fa,1899,0,,
4000006179.jpg,Luncheon at Hotel Men's Mutual Benefit Association,Chicago%2C%20IL,Illinois,1899,2,,
4000006182.jpg,Anniversary Luncheon at Hotel Men's Mutual Benefit Association,Chicago%2C%20IL,Illinois,1899,2,,
4000006186.jpg,Anniversary Collation at Great Northern Hotel,Chicago%2C%20IL,Illinois,1899,2,,
4000006193.jpg,FIFTH ANNUAL REUNION MENU,Brooklyn%2C%20NY,New%20York,1899,2,,
4000006195.jpg,Buffet Train Lunch,Chicago%2C%20IL,Illinois,1899,0,,
4000006197.jpg,Annual Dinner Menu at University Club,New%20York%2C%20NY,New%20York,1899,2,,
4000006204.jpg,Daily Bill of Fare at Raimondo Braguglia's Cafe & Restaurant,,n%2Fa,1899,0,,
4000006208.jpg,Luncheon in Honor of Mrs. Manning,Albany%2C%20NY,New%20York,1899,2,,
4000006210.jpg,National Architectural Clubs Convention Menu,Cleveland%2C%20OH,Ohio,1899,2,,
4000006214.jpg,20th Annual Dinner at S.O.T.Q. Bowling Club,Manhattan%2C%20NY,New%20York,1899,2,,
4000006218.jpg,1st Annual Banquet Menu,New%20York%2C%20NY,New%20York,1899,2,,
4000006222.jpg,Annual Dinner at Wilson College Alumnae,,n%2Fa,1899,2,,
4000006232.jpg,Beta Pi Annual Dinner Menu,Brooklyn%2C%20NY,New%20York,1899,2,,
4000006237.jpg,Wedding Dinner Menu at Colombo Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000006242.jpg,Reunion Dinner for Class of 1897,,n%2Fa,1899,2,,
4000006251.jpg,175th Regular & Annual Ladies Roof Garden Dinner,New%20York%2C%20NY,New%20York,1899,2,,
4000006256.jpg,Bachelor Party Dinner at Brooklyn Germania,Brooklyn%2C%20New%20York,New%20York,1899,2,,
4000006260.jpg,2nd Annual Initiation Banquet,,n%2Fa,1899,2,,
4000006271.jpg,Annual Dinner Menu at Grand Hotel,Melbourne%2C%20VIC,n%2Fa,1899,2,,
4000006274.jpg,53rd Annual Regatta Menu,New%20York%2C%20NY,New%20York,1899,2,,
4000006277.jpg,Dinner Menu on Hamburg-America Line's En-Route Express-Steamer Furst Bismarck,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006291.jpg,Fourth of July Dinner at Hotel Kenmore,Far%20Rockaway%2C%20NY,New%20York,1899,2,,
4000006294.jpg,Fourth of July Dinner at Logan House,Altoona%2C%20PA,Pennsylvania,1899,2,,
4000006300.jpg,Fourth of July Dinner at New Gladstone,Narragansett%20Pier%2C%20RI,Rhode%20Island,1899,2,,
4000006307.jpg,Dinner Menu at Chicago Athletic Association,Chicago%2C%20IL,Illinois,1899,0,,
4000006320.jpg,3rd Annual Convention Menu,Put-In-Bay%2C%20OH,Ohio,1899,2,,
4000006322.jpg,Dinner in Honor of Hakan Johansen,Nordstjernan,n%2Fa,1899,0,,
4000006335.jpg,Hotel Victory Dinner Menu,Put-in-Bay%2C%20OH,Ohio,1899,0,,
4000006345.jpg,Dinner Menu on Hamburg-America Linie's Postdamper Waldersee,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006353.jpg,Dinner for Rafael Peon Y Loza's Friends at Waldorf-Astoria,New%20York%2C%20NY,New%20York,1899,0,waldorf,
4000006355.jpg,Dinner honoring Miss Helen Merrill at Grand Hotel,Melbourne%2C%20VIC,n%2Fa,1899,2,,
4000006367.jpg,Dinner Menu on Express-Steamer Auguste Victoria,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006373.jpg,Dinner Menu at Profile House and Hotel Vendome,Boston%2C%20MA,Massachusetts,1899,0,,
4000006381.jpg,Banquet Menu at Warner Hall,New%20Haven%2C%20CT,Connecticut,1899,2,,
4000006386.jpg,Sunday Dinner at Poland Spring House,Poland%2C%20ME,Maine,1899,0,,
4000006390.jpg,Dinner to the Agents of the Frank Jones Brewing Co.,Portsmouth%2C%20NH,New%20Hampshire,1899,2,,
4000006397.jpg,Dinner at Albemarle Hotel,New%20York%2C%20NY,New%20York,1899,0,,
4000006410.jpg,LUNCH - AMERICA'S CUP RACES at New York Yacht Club,New%20York%2C%20NY,New%20York,1899,1,,
4000006418.jpg,23rd Annual Meeting Menu,Chicago%2C%20IL,Illinois,1899,2,,
4000006432.jpg,Dinner at Railroad Friends Of J.C.Woodworth,Portland%2C%20Oregon,Oregon,1899,1,,
4000006436.jpg,Dinner at Fifth Avenue Dining Rooms,New%20York%2C%20NY,New%20York,1899,0,,
4000006442.jpg,Annual Dinner Menu at Marlborough Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000006450.jpg,Banquet honoring Admiral George Dewey at Algonquin Club,Boston%2C%20MA,Massachusetts,1899,0,,
4000006457.jpg,RECEPTION & BANQUET TO THIRTEENTH MINNESOTA U.S.V.,St.%20Paul%2C%20MN,Minnesota,1899,2,,
4000006465.jpg,Jubilee Banquet Menu at Marlborough Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000006469.jpg,Delta Upsilon Dinner Event,Augusta%2C%20ME,Maine,1899,2,,
4000006475.jpg,TWENTY-SEVENTH ANNUAL MEETING MENU,New%20York%2C%20NY,New%20York,1899,2,,
4000006494.jpg,Dinner Given to Dr. M.F. Foley at Delmonico's,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000006499.jpg,FIRST ANNUAL DINNER,New%20York%2C%20NY,New%20York,1899,2,waldorf,
4000006516.jpg,Banquet of Welcome to Capt. Benjamin P. Lamberton at Sherry's,New%20York%2C%20NY,New%20York,1899,2,,
4000006520.jpg,Dinner Menu on S.S. KAISER WILHELM DER GROSSE,Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
4000006527.jpg,BIRTHDAY DINNER at CENTRAL RESTAURANT,New%20York%2C%20NY,New%20York,1899,2,,
4000006529.jpg,Saturday Dinner on Hamburg-Amerika Line's Auguste Victoria,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006532.jpg,Sunday Dinner on Hamburg-Amerika Line Steamer,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006536.jpg,Farewell Dinner to Captain G.J. Johnston at Grand Hotel,Melbourne%2C%20Victoria,n%2Fa,1899,2,,
4000006538.jpg,DAILY DINNER MENU ABOARD HAMBURG-AMERIKA LINIE EXPRESS-STEAMER AUGUSTE VICTORIA,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006547.jpg,Dinner Menu on ENROUTE EXPRESS STEAMER AUGUSTE VICTORIA,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006552.jpg,Banquet in Honor of M. J.F. Perrault,Montreal%2C%20Canada,n%2Fa,1899,2,,
4000006569.jpg,Manufacturing Chemists' Association Dinner Menu,New%20York%2C%20NY,New%20York,1899,0,waldorf,
4000006572.jpg,THIRD ANNUAL UNION DINNER at HOTEL MANHATTAN,New%20York%2C%20NY,New%20York,1899,2,,
4000006578.jpg,Dinner Menu on Steamer Auguste Victoria,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006581.jpg,Dinner Menu on Steamer Furst Bismarck,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006584.jpg,Hamburg Amerika Linie Menu,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006594.jpg,Dinner Menu on Steamer August Victoria,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006598.jpg,Complimentary Luncheon at National Horse Show Association Of America,New%20York%2C%20NY,New%20York,1899,2,,
4000006601.jpg,Banquet in Honor of Grand Lodge Officers at National Rifles Armory,Washington%2C%20D.C.,Washington%2C%20D.C.,1899,2,,
4000006613.jpg,DINNER MENU on STEAMSHIP AUGUSTE VICTORIA,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006618.jpg,DINNER MENU - STEAMSHIP KAISER WILHELM DER GROSSE,Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
4000006632.jpg,Dinner for the Democratic Members Elect to the 56th Congress,New%20York%2C%20NY,New%20York,1899,0,,
4000006640.jpg,Dinner for Chairmen Hon. Randolph Guggenheimer and General Daniel Butterfield,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
4000006655.jpg,Dinner for Municipal Officers & Heads of Departments,New%20York%2C%20NY,New%20York,1899,0,,
4000006662.jpg,Dinner in Honor of Most Worshipful Josiah W. Ewan at Democratic Club,New%20York%2C%20NY,New%20York,1899,2,,
4000006670.jpg,EASTERN BOX MAKERS' ASSOCIATION BANQUET MENU,MARLBOROUGH%2C%20MA,Massachusetts,1899,2,,
4000006678.jpg,Thanksgiving Dinner at Majestic Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000006684.jpg,Thanksgiving Dinner at Broadway Central Hotel,New%20York%2C%20NY,New%20York,1899,2,,
4000006688.jpg,Thanksgiving Dinner at Griswold House,Detroit%2C%20MI,Michigan,1899,2,,
4000006695.jpg,Thanksgiving Dinner at Hotel Roanoke,Roanoke%2C%20VA,Virginia,1899,2,,
4000006699.jpg,Thanksgiving Dinner at Quincy House,Boston%2C%20MA,Massachusetts,1899,2,,
4000006705.jpg,Thanksgiving Dinner at Briggs House,Chicago%2C%20IL,Illinois,1899,2,,
4000006710.jpg,Thanksgiving Dinner at Ashton Hotel,Ashton,n%2Fa,1899,2,,
4000006713.jpg,Thanksgiving Dinner at Sturtevant House,Sturtevant%20House%2C%20Sturtevant%2C%20Wisconsin,Wisconsin,1899,2,,
4000006720.jpg,Thanksgiving Dinner at Hotel St. James,Bradford%2C%20PA,Pennsylvania,1899,2,,
4000006726.jpg,2nd Annual Dinner,Rhode%20Island%2C%20RI,Rhode%20Island,1899,2,,
4000006732.jpg,Daily Dinner Menu at Chamberlin Hotel,Old%20Point%20Comfort%2C%20Virginia,Virginia,1899,0,,
4000006736.jpg,Anniversary Dinner Menu at Murray Hill Hotel,Murray%20Hill%2C%20New%20York,New%20York,1899,0,,
4000006739.jpg,Banquet for Members of Football Team at Colby Academy,New%20London%2C%20N.H.,New%20Hampshire,1899,2,,
4000006744.jpg,DAILY DINNER MENU - HAMBURG-AMERIKA LINE,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006752.jpg,DINNER MENU on SS FURST BISMARCK,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006757.jpg,Dinner Menu on SS FURST BISMARCK,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006764.jpg,First Annual Dinner at Stick Together Club,Brooklyn%2C%20NY,New%20York,1899,2,,
4000006772.jpg,Dinner Menu on SS AUGUSTE VICTORIA,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006775.jpg,Dinner Menu on SS FURST BISMARK,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006779.jpg,Annual Winter Dinner at Eagle Hotel,Concord%2C%20NH,New%20Hampshire,1899,2,,
4000006785.jpg,TWELFTH ANNUAL REUNION MENU,New%20York%2C%20NY,New%20York,1899,2,,
4000006798.jpg,Dinner Tendered to Maj-Gen Francis Vinton Greene at Hotel Flanders,George%20W.%20Elkins,n%2Fa,1899,0,,
4000006813.jpg,Dinner Menu on Hamburg-Amerika Linie's Schnelldampfer Furst Bismarck,Hamburg%2C%20Germany,n%2Fa,1899,1,,
4000006821.jpg,Complimentary Breakfast at Palace Hotel,San%20Francisco%2C%20CA,California,1899,0,,
4000006830.jpg,Boston Boot And Shoe Club Dinner at Young's Hotel,Boston%2C%20MA,Massachusetts,1899,2,,
4000006835.jpg,Breakfast Menu for New York Central And Hudson River R.R. Dining Car Service,,n%2Fa,1899,1,,
4000006839.jpg,Twentieth Annual Dinner Menu,Brooklyn%2C%20NY,New%20York,1899,2,,
4000006847.jpg,Christmas Dinner at Colonial Hotel,San%20Francisco%2C%20CA,California,1899,2,,
4000006856.jpg,Christmas Dinner at Pine Forest Inn,Somerville%2C%20S.C.,South%20Carolina,1899,2,,
4000006861.jpg,Christmas Dinner at New Century Hotel,Union%2C%20S.C.,South%20Carolina,1899,2,,
4000006863.jpg,Christmas Dinner at Arlington Hotel,Toronto%2C%20CANADA,n%2Fa,1899,2,,
4000006869.jpg,Holiday Dinner on North Western RR Line,,n%2Fa,1899,2,,
4000006877.jpg,Christmas Dinner at Colson Hotel,Somerville%2C%20MASS,Massachusetts,1899,2,,
4000006890.jpg,Christmas Dinner at Vendome Hotel,NY,New%20York,1899,2,,
4000006894.jpg,Christmas Dinner at Clancey's Hotel Mabson,Montgomery%2C%20AL,Alabama,1899,2,,
4000006897.jpg,Christmas Dinner at Princess Hotel,Princess%20Hotel%2C%20Bermuda,n%2Fa,1899,2,,
4000006902.jpg,Christmas Dinner at Continental Hotel,Newark%2C%20NJ,New%20Jersey,1899,2,,
4000006908.jpg,Christmas Dinner at Hotel Hanover,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
